date,gold_close,mm_long,mm_short,mm_net,mm_long_percentile_156w,mm_short_percentile_156w,mm_net_percentile_156w,gold_return_1w,gold_return_2w,gold_return_4w,gold_return_8w,mm_long_velocity_2w,mm_long_velocity_4w,mm_long_velocity_8w,mm_long_velocity_12w,mm_long_velocity_26w,mm_short_velocity_2w,mm_short_velocity_4w,mm_short_velocity_8w,mm_short_velocity_12w,mm_short_velocity_26w,mm_net_velocity_2w,mm_net_velocity_4w,mm_net_velocity_8w,mm_net_velocity_12w,mm_net_velocity_26w
2022-10-25,1652.800048828125,72016,110804,-38788,0.0,0.9807692307692308,0.0128205128205128,0.0023044565361582,-0.0154285477435498,0.0160448136962489,-0.0408541691844142,-0.0064102564102564,0.0,-0.0128205128205128,-0.0256410256410256,-0.3653846153846153,0.04487179487179482,-0.019230769230769162,0.019230769230769273,0.012820512820512886,0.17948717948717952,-0.044871794871794796,0.0064102564102564,-0.0128205128205128,-0.0128205128205128,-0.24999999999999997
2022-11-01,1645.0,78213,119614,-41401,0.0192307692307692,1.0,0.0128205128205128,-0.004719293682049,-0.0024257125530624,-0.0442158948727134,-0.0325805831678652,0.0192307692307692,0.0,0.0192307692307692,-0.0128205128205128,-0.1987179487179487,0.02564102564102555,0.04487179487179482,0.019230769230769162,0.1923076923076923,0.11538461538461542,-0.006410256410256401,-0.03205128205128201,-0.006410256410256401,-0.057692307692307696,-0.1538461538461538
2022-11-08,1712.0999755859375,88059,104405,-16346,0.0576923076923076,0.9615384615384616,0.0576923076923076,0.0407902587148556,0.0358784638225644,0.0198963634869628,0.0041642085548021,0.0576923076923076,0.0512820512820512,0.0576923076923076,0.0256410256410256,-0.08974358974358981,-0.019230769230769273,0.02564102564102555,-0.02564102564102566,0.1346153846153847,0.0641025641025641,0.044871794871794796,0.0,0.038461538461538394,-0.0064102564102564985,-0.07692307692307701
2022-11-15,1773.800048828125,95065,69608,25457,0.0897435897435897,0.8333333333333334,0.1153846153846153,0.0360376579183536,0.0782979020231762,0.0756822612662977,0.0687474248436812,0.0705128205128205,0.0897435897435897,0.0897435897435897,0.0705128205128205,0.019230769230769204,-0.16666666666666663,-0.14102564102564108,-0.16666666666666663,-0.11538461538461542,-0.1217948717948718,0.10256410256410249,0.09615384615384609,0.10897435897435889,0.0769230769230769,0.07051282051282048
2022-11-22,1738.300048828125,92161,72730,19431,0.0833333333333333,0.8589743589743589,0.1089743589743589,-0.0200135297230673,0.0153028874573875,0.0517303953739725,0.0686052136264301,0.025641025641025703,0.0833333333333333,0.0833333333333333,0.0705128205128205,-0.05128205128205131,-0.10256410256410264,-0.12179487179487192,-0.14102564102564108,-0.10256410256410264,-0.012820512820512886,0.05128205128205131,0.0961538461538461,0.1025641025641025,0.08333333333333331,-0.012820512820512789
2022-11-29,1748.4000244140625,88032,73312,14720,0.0576923076923076,0.8717948717948718,0.0961538461538461,0.0058102601980287,-0.0143195533402106,0.0628571576985181,0.0158619773490096,-0.032051282051282104,0.038461538461538394,0.038461538461538394,0.0576923076923076,0.006410256410256401,0.038461538461538436,-0.1282051282051282,-0.08333333333333337,-0.10897435897435903,-0.03205128205128216,-0.01923076923076919,0.0833333333333333,0.0512820512820513,0.0769230769230769,0.019230769230769204
2022-12-06,1769.300048828125,93629,70142,23487,0.1025641025641025,0.8269230769230769,0.1282051282051282,0.0119538001156609,0.0178335150027169,0.0334093067331606,0.0539703939307338,0.019230769230769204,0.04487179487179491,0.0961538461538461,0.1025641025641025,0.03846153846153841,-0.03205128205128205,-0.1346153846153847,-0.10897435897435914,-0.16025641025641035,0.019230769230769162,0.019230769230769287,0.0705128205128206,0.0705128205128206,0.10897435897435899,0.019230769230769287
2022-12-13,1813.9000244140625,103737,66288,37449,0.1602564102564102,0.7884615384615384,0.1794871794871795,0.0252076947691703,0.0374628226294786,0.0226068184023502,0.1000000148053745,0.10256410256410259,0.07051282051282048,0.1602564102564102,0.1602564102564102,0.1282051282051282,-0.08333333333333337,-0.044871794871794934,-0.18589743589743601,-0.21153846153846156,-0.17307692307692313,0.08333333333333338,0.0641025641025642,0.1602564102564103,0.1730769230769231,0.15384615384615388
2022-12-20,1815.9000244140625,104813,65718,39095,0.1666666666666666,0.782051282051282,0.1858974358974359,0.001102596600188,0.0263380852879093,0.0446413009297512,0.0986810084508282,0.0641025641025641,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0961538461538461,-0.04487179487179482,-0.07692307692307687,-0.1987179487179488,-0.21794871794871795,-0.13461538461538458,0.05769230769230771,0.076923076923077,0.1730769230769231,0.17948717948717952,0.1153846153846154
2022-12-27,1814.800048828125,106983,56106,50877,0.1794871794871795,0.6025641025641025,0.2628205128205128,-0.000605746776336,0.0004961819295157,0.0379775929346117,0.1032219141812309,0.0192307692307693,0.12179487179487189,0.1602564102564103,0.1602564102564103,0.1346153846153847,-0.1858974358974359,-0.2692307692307693,-0.39743589743589747,-0.35256410256410264,-0.3846153846153847,0.08333333333333329,0.16666666666666669,0.24999999999999997,0.21794871794871798,0.23717948717948717
2023-01-03,1839.699951171875,109140,54559,54581,0.2051282051282051,0.5576923076923077,0.2884615384615384,0.0137204659873293,0.0131064080829517,0.0397896910647679,0.0745283437915291,0.03846153846153849,0.10256410256410259,0.1474358974358975,0.1987179487179487,0.1923076923076923,-0.22435897435897434,-0.26923076923076916,-0.40384615384615385,-0.3782051282051283,-0.4358974358974359,0.10256410256410248,0.1602564102564102,0.23076923076923078,0.23076923076923078,0.282051282051282
2023-01-10,1871.5999755859373,116604,54795,61809,0.2756410256410256,0.5576923076923077,0.3397435897435897,0.0173397973912767,0.0312981734789403,0.0318098849965633,0.0551358236924306,0.09615384615384612,0.11538461538461542,0.1858974358974359,0.2756410256410256,0.2756410256410256,-0.04487179487179482,-0.23076923076923073,-0.27564102564102566,-0.41666666666666674,-0.4423076923076923,0.07692307692307693,0.16025641025641021,0.2243589743589744,0.3205128205128205,0.3333333333333333
2023-01-17,1907.199951171875,124222,54845,69377,0.3717948717948718,0.5576923076923077,0.3974358974358974,0.0190211455708062,0.0366907657724309,0.0502780580044721,0.0971638368517644,0.1666666666666667,0.2051282051282052,0.2884615384615385,0.3717948717948718,0.3717948717948718,0.0,-0.22435897435897434,-0.3012820512820512,-0.42307692307692313,-0.4423076923076923,0.10897435897435903,0.2115384615384615,0.2884615384615385,0.38461538461538464,0.391025641025641
2023-01-24,1933.9000244140625,131501,51622,79879,0.4871794871794871,0.4935897435897436,0.4743589743589743,0.0139996192983236,0.0332870536657392,0.0656270511249128,0.1060970014926454,0.2115384615384615,0.3076923076923076,0.4294871794871795,0.4679487179487179,0.47435897435897434,-0.0641025641025641,-0.10897435897435892,-0.3782051282051282,-0.5064102564102564,-0.5064102564102564,0.13461538461538458,0.2115384615384615,0.3782051282051282,0.4615384615384615,0.4679487179487179
2023-01-31,1929.5,138125,53678,84447,0.5833333333333334,0.532051282051282,0.5256410256410257,-0.0022752077969467,0.0116925594583949,0.0488123341911941,0.0905442529535798,0.21153846153846156,0.3782051282051283,0.48076923076923084,0.5256410256410258,0.5576923076923078,-0.02564102564102566,-0.02564102564102566,-0.2948717948717948,-0.4294871794871795,-0.4358974358974359,0.12820512820512825,0.23717948717948728,0.39743589743589747,0.46794871794871806,0.5000000000000001
2023-02-07,1871.699951171875,115521,55945,59576,0.2692307692307692,0.5897435897435898,0.3269230769230769,-0.0299559724426664,-0.0321630241775465,5.341717634199661e-05,0.0318650013671417,-0.2179487179487179,-0.0064102564102563875,0.10897435897435903,0.17948717948717952,0.23717948717948723,0.09615384615384615,0.03205128205128205,-0.19871794871794868,-0.2435897435897436,-0.21794871794871795,-0.14743589743589736,-0.012820512820512775,0.14743589743589744,0.21153846153846162,0.25641025641025644
2023-02-14,1854.0,106106,64933,41173,0.173076923076923,0.7756410256410257,0.2051282051282051,-0.009456617852019,-0.0391293081109095,-0.0278942704141673,0.0209813178444289,-0.41025641025641035,-0.19871794871794882,0.0064102564102563875,0.08974358974358969,0.141025641025641,0.2435897435897436,0.21794871794871795,-0.0064102564102563875,-0.08333333333333326,-0.05128205128205121,-0.3205128205128206,-0.19230769230769232,0.01923076923076919,0.09615384615384619,0.141025641025641
2023-02-21,1833.0,104710,68004,36706,0.1666666666666666,0.8076923076923077,0.173076923076923,-0.0113268608414239,-0.0206763648990025,-0.0521743746523988,0.0100286261197906,-0.10256410256410262,-0.3205128205128205,-0.012820512820512886,0.108974358974359,0.1474358974358974,0.21794871794871795,0.3141025641025641,0.20512820512820518,-0.0641025641025641,-0.14102564102564108,-0.15384615384615394,-0.3012820512820513,-0.08974358974358979,0.07692307692307689,0.13461538461538458
2023-02-28,1828.9000244140625,99425,72850,26575,0.141025641025641,0.8525641025641025,0.141025641025641,-0.0022367570026936,-0.013538282408812,-0.0521378468960547,-0.00587048271156,-0.03205128205128199,-0.4423076923076924,-0.0641025641025641,0.03846153846153849,0.1282051282051282,0.07692307692307687,0.3205128205128205,0.2948717948717948,0.02564102564102566,-0.10897435897435903,-0.0641025641025641,-0.3846153846153847,-0.14743589743589738,0.012820512820512803,0.11538461538461539
2023-03-07,1813.9000244140625,103439,89040,14399,0.1602564102564102,0.9230769230769232,0.0961538461538461,-0.008201651156304,-0.0104200630583402,-0.0308809789312778,-0.030829211329633,-0.006410256410256415,-0.10897435897435903,-0.11538461538461542,0.0,0.1602564102564102,0.11538461538461553,0.3333333333333335,0.36538461538461553,0.1346153846153848,-0.0576923076923076,-0.07692307692307689,-0.23076923076923084,-0.2435897435897436,-0.08333333333333338,0.0769230769230769
2023-03-14,1906.199951171875,118560,58839,59721,0.3461538461538461,0.6538461538461539,0.358974358974359,0.0508847927203859,0.0422658022450284,0.0281553134691883,-0.0005243288724842,0.2051282051282051,0.1730769230769231,-0.025641025641025716,0.1794871794871795,0.3461538461538461,-0.19871794871794868,-0.1217948717948718,0.09615384615384615,-0.1282051282051282,-0.33333333333333337,0.21794871794871798,0.15384615384615388,-0.038461538461538436,0.17307692307692307,0.33974358974358976
2023-03-21,1938.0,125090,43861,81229,0.4358974358974359,0.2179487179487179,0.532051282051282,0.0166824308271413,0.0684161055822385,0.0572831423895254,0.0021200556048288,0.2756410256410257,0.2692307692307693,-0.05128205128205121,0.2564102564102564,0.4358974358974359,-0.7051282051282053,-0.5897435897435899,-0.2756410256410257,-0.38461538461538464,-0.7820512820512822,0.43589743589743596,0.35897435897435903,0.057692307692307765,0.2692307692307693,0.5256410256410257
2023-03-28,1972.4000244140625,130530,31370,99160,0.5064102564102564,0.0576923076923076,0.7371794871794872,0.0177502705954915,0.0347288190840051,0.0784624627286416,0.0222337519637536,0.1602564102564103,0.3653846153846154,-0.07692307692307698,0.3012820512820513,0.5064102564102564,-0.5961538461538463,-0.7948717948717949,-0.47435897435897445,-0.5000000000000001,-0.9423076923076924,0.37820512820512825,0.5961538461538463,0.21153846153846156,0.44871794871794884,0.7307692307692308
2023-04-04,2022.199951171875,142348,32217,110131,0.7115384615384616,0.0641025641025641,0.8461538461538461,0.0252483908646301,0.0434468272300696,0.1148353955312939,0.080408187170049,0.27564102564102566,0.5512820512820513,0.44230769230769235,0.43589743589743596,0.6923076923076924,-0.1538461538461538,-0.8589743589743591,-0.5256410256410257,-0.4935897435897436,-0.8910256410256411,0.3141025641025641,0.75,0.5192307692307692,0.5064102564102564,0.8012820512820513
2023-04-11,2004.800048828125,135015,30409,104606,0.5833333333333334,0.0384615384615384,0.7884615384615384,-0.0086044420749128,0.0164267004730378,0.0517259994659182,0.0813376746645766,0.07692307692307698,0.23717948717948728,0.41025641025641035,0.21153846153846156,0.576923076923077,-0.019230769230769197,-0.6153846153846154,-0.7371794871794872,-0.5192307692307693,-0.8974358974358976,0.05128205128205121,0.42948717948717946,0.5833333333333334,0.391025641025641,0.7307692307692308
2023-04-18,2007.4000244140625,137170,34474,102696,0.6282051282051282,0.0769230769230769,0.782051282051282,0.0012968752606812,-0.0073187257022906,0.0358101261166472,0.0951445850594994,-0.08333333333333337,0.1923076923076923,0.46153846153846156,0.14102564102564108,0.6282051282051282,0.012820512820512803,-0.141025641025641,-0.7307692307692308,-0.41666666666666674,-0.8974358974358976,-0.0641025641025641,0.25,0.608974358974359,0.30769230769230776,0.7628205128205129
2023-04-25,1994.0,135979,33176,102803,0.6089743589743589,0.0641025641025641,0.7884615384615384,-0.0066753134657223,-0.0053870952539322,0.0109511130189496,0.0902728270446777,0.02564102564102555,0.10256410256410253,0.46794871794871795,0.02564102564102555,0.6089743589743589,0.025641025641025696,0.0064102564102564985,-0.7884615384615384,-0.46794871794871795,-0.9166666666666667,0.0,0.05128205128205121,0.6474358974358975,0.2628205128205128,0.7756410256410257
2023-05-02,2014.300048828125,143191,29401,113790,0.7435897435897436,0.0192307692307692,0.8910256410256411,0.0101805661123997,0.0034372941766185,-0.0039065881389087,0.1104801927982757,0.11538461538461542,0.03205128205128205,0.5833333333333335,0.4743589743589744,0.7243589743589745,-0.057692307692307696,-0.04487179487179489,-0.9038461538461541,-0.5705128205128206,-0.9807692307692308,0.10897435897435903,0.044871794871794934,0.7948717948717949,0.5641025641025641,0.8782051282051283
2023-05-09,2036.199951171875,143463,32477,110986,0.7435897435897436,0.0512820512820512,0.8717948717948718,0.0108722145722484,0.021163465983889,0.0156623611227983,0.0681985118717896,0.1346153846153847,0.16025641025641024,0.3974358974358975,0.5705128205128206,0.685897435897436,-0.0128205128205129,0.012820512820512796,-0.6025641025641026,-0.7243589743589745,-0.9102564102564104,0.08333333333333337,0.08333333333333337,0.5128205128205128,0.6666666666666667,0.8141025641025642
2023-05-16,1988.4000244140625,139786,35803,103983,0.6923076923076923,0.0897435897435897,0.7948717948717948,-0.0234750652706295,-0.0128580766451008,-0.0094649794604569,0.0260062045480198,-0.05128205128205132,0.0641025641025641,0.2564102564102564,0.5256410256410257,0.6025641025641026,0.0705128205128205,0.012820512820512803,-0.1282051282051282,-0.7179487179487181,-0.7435897435897436,-0.09615384615384626,0.012820512820512775,0.2628205128205128,0.6217948717948718,0.6794871794871795
2023-05-23,1972.4000244140625,128550,35411,93139,0.4807692307692308,0.0833333333333333,0.6858974358974359,-0.008046670591203,-0.0313328397444928,-0.0108324852487149,0.0,-0.26282051282051283,-0.12820512820512814,-0.025641025641025605,0.33974358974358976,0.39743589743589747,0.032051282051282104,0.019230769230769204,0.025641025641025703,-0.7692307692307693,-0.7756410256410257,-0.1858974358974359,-0.10256410256410253,-0.05128205128205132,0.5448717948717949,0.576923076923077
2023-05-30,1958.0,122904,36201,86703,0.3974358974358974,0.0897435897435897,0.6089743589743589,-0.0073007626423754,-0.0152886864015306,-0.0279501799450777,-0.0317475782425327,-0.2948717948717949,-0.3461538461538462,-0.31410256410256415,0.23717948717948723,0.3397435897435898,0.0,0.0705128205128205,0.025641025641025605,-0.8333333333333335,-0.7820512820512822,-0.1858974358974359,-0.28205128205128216,-0.23717948717948723,0.5128205128205128,0.5128205128205128
2023-06-06,1965.5,120985,27557,93428,0.3782051282051282,0.0,0.6923076923076923,0.0038304392236976,-0.0034982885462659,-0.0347215169763587,-0.0196029767911753,-0.10256410256410259,-0.3653846153846154,-0.20512820512820518,0.032051282051282104,0.27564102564102566,-0.0833333333333333,-0.0512820512820512,-0.0384615384615384,-0.6538461538461539,-0.8269230769230769,0.0064102564102563875,-0.17948717948717952,-0.09615384615384615,0.3333333333333333,0.5641025641025641
2023-06-13,1944.5999755859373,110512,35869,74643,0.2435897435897435,0.0833333333333333,0.4743589743589743,-0.0106334390303041,-0.0068437305485509,-0.0220277852999082,-0.0312842722249422,-0.1538461538461539,-0.4487179487179488,-0.3846153846153847,-0.1923076923076924,0.08333333333333331,-0.006410256410256401,-0.006410256410256401,0.006410256410256401,-0.13461538461538458,-0.7051282051282052,-0.13461538461538464,-0.32051282051282054,-0.30769230769230776,-0.057692307692307765,0.2948717948717948
2023-06-20,1935.5,110314,34275,76039,0.2435897435897435,0.0512820512820512,0.4871794871794871,-0.0046796131339018,-0.0152632917832612,-0.0187081849307035,-0.0293380140421263,-0.1346153846153847,-0.23717948717948728,-0.3653846153846154,-0.2628205128205129,0.0769230769230769,0.0512820512820512,-0.032051282051282104,-0.0128205128205129,-0.006410256410256401,-0.7307692307692308,-0.20512820512820518,-0.1987179487179488,-0.3012820512820513,-0.2500000000000001,0.3012820512820512
2023-06-27,1914.0,108209,38534,69675,0.2179487179487179,0.1217948717948717,0.4487179487179487,-0.0111082407646603,-0.0157358716291853,-0.0224719101123596,-0.0497939961260872,-0.025641025641025605,-0.17948717948717952,-0.5256410256410258,-0.49358974358974367,0.03846153846153841,0.038461538461538394,0.03205128205128199,0.10256410256410249,0.0576923076923076,-0.48076923076923084,-0.025641025641025605,-0.16025641025641024,-0.4423076923076924,-0.39743589743589747,0.1858974358974359
2023-07-03,1921.699951171875,123017,39869,83148,0.4294871794871794,0.1474358974358974,0.5833333333333334,0.0040229629947099,-0.0071299658114828,-0.0222844308461587,-0.056232198578584,0.1858974358974359,0.05128205128205121,-0.3141025641025642,-0.15384615384615397,0.2243589743589743,0.09615384615384621,0.1474358974358974,0.09615384615384621,0.108974358974359,-0.4102564102564103,0.09615384615384626,-0.10897435897435892,-0.28846153846153844,-0.20512820512820507,0.294871794871795
2023-07-11,1931.300048828125,124394,41951,82443,0.4615384615384615,0.173076923076923,0.5833333333333334,0.0049956277775808,0.0090386879979753,-0.0068394152652423,-0.0287165433941108,0.2435897435897436,0.217948717948718,-0.23076923076923078,-0.16666666666666669,0.1858974358974359,0.051282051282051294,0.08974358974358969,0.08333333333333329,0.09615384615384609,-0.3846153846153847,0.1346153846153847,0.10897435897435909,-0.21153846153846145,-0.19871794871794868,0.24358974358974367
2023-07-18,1977.199951171875,147644,32326,115318,0.8333333333333334,0.032051282051282,0.9423076923076924,0.0237663238146765,0.0288806792996769,0.0215447952321752,0.0024335462879738,0.40384615384615397,0.5897435897435899,0.3525641025641026,0.22435897435897445,0.46153846153846156,-0.11538461538461542,-0.019230769230769197,-0.0512820512820513,-0.0320512820512821,-0.5256410256410257,0.35897435897435903,0.4551282051282053,0.2564102564102565,0.15384615384615397,0.5448717948717949
2023-07-25,1962.0999755859373,132603,37316,95287,0.6025641025641025,0.1025641025641025,0.7435897435897436,-0.0076370503534496,0.0159477688495379,0.0251306037544081,0.0020939609734103,0.14102564102564102,0.38461538461538464,0.20512820512820512,-0.14102564102564108,0.11538461538461542,-0.07051282051282048,-0.01923076923076919,0.012820512820512803,0.0833333333333333,-0.3910256410256411,0.16025641025641024,0.29487179487179493,0.1346153846153847,-0.14743589743589747,0.26923076923076933
2023-08-01,1940.699951171875,123802,43793,80009,0.4358974358974359,0.2051282051282051,0.5384615384615384,-0.0109066941951678,-0.0184604495758593,0.0098870793998895,-0.0126176793834266,-0.39743589743589747,0.0064102564102564985,0.05769230769230771,-0.3076923076923077,-0.14743589743589747,0.1730769230769231,0.05769230769230768,0.2051282051282051,0.1538461538461539,-0.326923076923077,-0.40384615384615397,-0.044871794871794934,-0.15384615384615385,-0.33333333333333337,0.012820512820512775
2023-08-08,1924.0999755859373,114585,55979,58606,0.3012820512820512,0.5576923076923077,0.3461538461538461,-0.0085536023102973,-0.0193670049807997,-0.0037280966500035,-0.0105420139141074,-0.3012820512820513,-0.1602564102564103,0.05769230769230771,-0.3910256410256411,0.03205128205128199,0.4551282051282052,0.3846153846153847,0.4743589743589744,0.467948717948718,-0.03205128205128205,-0.3974358974358975,-0.23717948717948728,-0.1282051282051282,-0.44871794871794873,0.019230769230769162
2023-08-15,1902.5,113146,83610,29536,0.2948717948717949,0.8974358974358975,0.1602564102564102,-0.0112260152071149,-0.0196835946478013,-0.0377806762171932,-0.0170498579178506,-0.14102564102564102,-0.5384615384615385,0.05128205128205138,-0.1858974358974359,0.12179487179487189,0.6923076923076924,0.8653846153846154,0.8461538461538463,0.8141025641025642,0.1217948717948718,-0.37820512820512825,-0.7820512820512822,-0.3269230769230769,-0.5256410256410258,-0.04487179487179491
2023-08-22,1896.4000244140625,105085,95976,9109,0.1923076923076923,0.935897435897436,0.0897435897435897,-0.0032062946575229,-0.0143963159520541,-0.0334845074101053,-0.0091953895433319,-0.10897435897435892,-0.41025641025641024,-0.025641025641025605,-0.20512820512820512,0.02564102564102569,0.3782051282051283,0.8333333333333335,0.8141025641025643,0.8461538461538463,0.1282051282051283,-0.2564102564102564,-0.653846153846154,-0.358974358974359,-0.5192307692307692,-0.08333333333333329
2023-08-29,1936.5,120609,81367,39242,0.4166666666666667,0.8846153846153846,0.2243589743589743,0.0211453148437537,0.0178712220762156,-0.0021641424627948,0.0077015398887323,0.1217948717948718,-0.019230769230769218,-0.01282051282051272,0.03846153846153849,0.27564102564102566,-0.012820512820512886,0.6794871794871795,0.7371794871794872,0.8846153846153846,0.03205128205128205,0.06410256410256412,-0.3141025641025641,-0.35897435897435903,-0.46794871794871795,0.08333333333333331
2023-09-05,1926.199951171875,120222,69857,50365,0.4166666666666667,0.782051282051282,0.2948717948717949,-0.0053188994723082,0.015713945567481,0.0010914066901841,-0.0026407588294448,0.2243589743589744,0.11538461538461547,-0.04487179487179482,0.17307692307692318,0.2564102564102565,-0.15384615384615397,0.22435897435897434,0.608974358974359,0.6987179487179488,-0.1410256410256412,0.20512820512820518,-0.05128205128205121,-0.2884615384615385,-0.1794871794871794,0.1987179487179488
2023-09-12,1911.300048828125,117737,83166,34571,0.3846153846153846,0.8846153846153846,0.1794871794871795,-0.0077353871464305,-0.0130131428721275,0.0046255184379107,-0.033329912993722,-0.032051282051282104,0.0897435897435897,-0.4487179487179488,0.14102564102564108,0.03846153846153849,0.0,-0.012820512820512886,0.8525641025641025,0.8333333333333334,0.23076923076923073,-0.04487179487179482,0.0192307692307693,-0.7628205128205129,-0.3076923076923076,-0.1794871794871795
2023-09-19,1932.0,121172,73782,47390,0.4423076923076923,0.8461538461538461,0.2884615384615384,0.0108302990859896,0.0030111353832171,0.0187723977682066,-0.0153406941340736,0.025641025641025605,0.25,-0.16025641025641024,0.2243589743589744,0.0064102564102563875,0.0641025641025641,-0.08974358974358987,0.7435897435897436,0.7243589743589745,0.6282051282051282,-0.0064102564102564985,0.19871794871794868,-0.45512820512820523,-0.1602564102564103,-0.24358974358974367
2023-09-26,1900.4000244140625,114668,91230,23438,0.3205128205128205,0.9230769230769232,0.141025641025641,-0.0163560950237772,-0.005702937338774,-0.0186418670725213,-0.0207656658791987,-0.0641025641025641,-0.0961538461538462,-0.11538461538461542,-0.10897435897435892,-0.1858974358974359,0.03846153846153866,0.03846153846153866,0.7179487179487182,0.7756410256410258,0.8653846153846156,-0.03846153846153849,-0.08333333333333331,-0.39743589743589747,-0.4423076923076924,-0.5961538461538463
2023-10-03,1824.5999755859373,100500,108061,-7561,0.1538461538461538,0.9615384615384616,0.0641025641025641,-0.0398863648991459,-0.0555900747484796,-0.0527463286062932,-0.0517124896120326,-0.2884615384615385,-0.2628205128205129,-0.1474358974358974,-0.3076923076923077,-0.5576923076923077,0.11538461538461542,0.17948717948717952,0.40384615384615385,0.7884615384615385,0.8974358974358975,-0.22435897435897428,-0.23076923076923078,-0.282051282051282,-0.5192307692307693,-0.782051282051282
2023-10-10,1861.0,93934,120701,-26767,0.1089743589743589,1.0,0.032051282051282,0.0199495916371332,-0.0207324899536404,-0.026317191201332,-0.0218134034165571,-0.21153846153846156,-0.27564102564102566,-0.18589743589743596,-0.7243589743589745,-0.47435897435897445,0.07692307692307676,0.11538461538461542,0.10256410256410253,0.967948717948718,0.9615384615384616,-0.108974358974359,-0.1474358974358975,-0.1282051282051282,-0.9102564102564104,-0.7564102564102564
2023-10-17,1922.699951171875,104708,89605,15103,0.1923076923076923,0.8974358974358975,0.1282051282051282,0.0331541919247044,0.0537651961517946,-0.0048136898696299,0.0138683433976112,0.03846153846153849,-0.25,0.0,-0.41025641025641024,-0.4358974358974359,-0.0641025641025641,0.05128205128205132,-0.03846153846153855,0.7948717948717949,0.8205128205128206,0.0641025641025641,-0.1602564102564102,0.03846153846153849,-0.6153846153846154,-0.6538461538461539
2023-10-24,1975.0,122456,66708,55748,0.4935897435897436,0.7115384615384616,0.3846153846153846,0.0272013575473637,0.061257388500806,0.0392548803554864,0.0198812290214305,0.3846153846153847,0.17307692307692313,0.07692307692307693,0.05769230769230771,-0.11538461538461531,-0.28846153846153844,-0.21153846153846168,-0.17307692307692302,0.5064102564102565,0.6474358974358975,0.3525641025641026,0.24358974358974358,0.16025641025641027,-0.15384615384615385,-0.40384615384615385
2023-10-31,1985.199951171875,140111,65271,74840,0.8141025641025641,0.6858974358974359,0.5641025641025641,0.0051645322389239,0.0325063720742837,0.0880192796968355,0.0306302572399637,0.6217948717948718,0.6602564102564104,0.3974358974358974,0.5128205128205129,0.07051282051282048,-0.21153846153846156,-0.27564102564102566,-0.09615384615384615,0.1282051282051282,0.6666666666666667,0.4358974358974359,0.5,0.2692307692307692,0.217948717948718,-0.326923076923077
2023-11-07,1966.800048828125,140609,62374,78235,0.8141025641025641,0.6538461538461539,0.6025641025641025,-0.0092685385836769,-0.0041518740110759,0.0568511815304271,0.0290378269147373,0.3205128205128205,0.7051282051282052,0.4294871794871795,0.5192307692307692,0.07051282051282048,-0.05769230769230771,-0.34615384615384615,-0.23076923076923073,-0.2435897435897436,0.6025641025641026,0.21794871794871795,0.5705128205128205,0.423076923076923,0.44230769230769235,-0.2692307692307693
2023-11-14,1961.800048828125,132924,68609,64315,0.6923076923076923,0.7307692307692307,0.4807692307692308,-0.0025422004656645,-0.011787176566238,0.0203360371608782,0.0154244559151786,-0.1217948717948718,0.5,0.25,0.5,0.0,0.04487179487179482,-0.16666666666666674,-0.11538461538461542,-0.2051282051282053,0.641025641025641,-0.08333333333333331,0.3525641025641026,0.1923076923076924,0.3910256410256411,-0.31410256410256404
2023-11-21,1999.300048828125,144381,65246,79135,0.8653846153846154,0.6730769230769231,0.6153846153846154,0.0191150979032752,0.0165243030268198,0.0123038221914557,0.0520416876149829,0.05128205128205132,0.3717948717948718,0.5448717948717949,0.44871794871794873,0.38461538461538464,0.019230769230769273,-0.038461538461538436,-0.2500000000000001,-0.21153846153846145,0.5897435897435899,0.012820512820512886,0.23076923076923084,0.47435897435897445,0.3910256410256411,-0.07051282051282048
2023-11-28,2039.699951171875,169695,54802,114893,0.9743589743589745,0.4551282051282051,0.935897435897436,0.0202070231366373,0.0397083802655031,0.0274531540099163,0.1178888405481108,0.28205128205128216,0.16025641025641035,0.8205128205128207,0.5576923076923077,0.5769230769230771,-0.2756410256410256,-0.23076923076923078,-0.5064102564102564,-0.3269230769230769,0.3653846153846154,0.45512820512820523,0.3717948717948719,0.8717948717948719,0.6410256410256412,0.3269230769230771
2023-12-05,2018.5,159907,50520,109387,0.9423076923076924,0.3717948717948718,0.903846153846154,-0.010393661655821,0.0096033365192627,0.0262863279887954,0.084631918323482,0.07692307692307698,0.1282051282051283,0.8333333333333335,0.5576923076923078,0.5641025641025642,-0.3012820512820513,-0.28205128205128205,-0.6282051282051282,-0.5128205128205128,0.3717948717948718,0.28846153846153855,0.30128205128205143,0.8717948717948719,0.7243589743589745,0.21153846153846168
2023-12-12,1977.800048828125,149634,54106,95528,0.8910256410256411,0.4358974358974359,0.7884615384615384,-0.0201634635481173,-0.0303475529860097,0.0081557751053975,0.0286576684118948,-0.08333333333333337,0.1987179487179488,0.6987179487179488,0.4487179487179488,0.6474358974358976,-0.019230769230769218,-0.2948717948717948,-0.46153846153846156,-0.41025641025641024,0.3525641025641026,-0.14743589743589758,0.30769230769230765,0.6602564102564102,0.5,0.31410256410256415
