factor,sample_split,gold_regime,forward_horizon,percentile_bucket,count,avg_forward_return,median_forward_return,win_rate,max_drawdown_after_signal
swap_net_percentile_156w,all,range,4W,10-20 percentile,15,0.0068114116302071094,-0.0041239218000194144,0.4666666666666667,-0.07657027217864476
swap_net_percentile_156w,all,range,4W,20-30 percentile,16,0.01166790390174307,0.007205232879953449,0.5625,-0.0485074807445568
swap_net_percentile_156w,all,range,4W,30-40 percentile,25,0.015480930663294878,-0.009302285026474233,0.28,-0.1047299631925046
swap_net_percentile_156w,all,range,4W,40-50 percentile,19,0.020020338868972132,-0.007844843579580818,0.47368421052631576,-0.05992096095810029
swap_net_percentile_156w,all,range,4W,50-60 percentile,34,0.009248460823934882,-0.002137347860908634,0.4411764705882353,-0.05992096095810029
swap_net_percentile_156w,all,range,4W,60-70 percentile,33,-0.017279896193592242,-0.0019175650853930915,0.3939393939393939,-0.27100135864032315
swap_net_percentile_156w,all,range,4W,70-80 percentile,29,-0.0004305157791284525,0.01214267689078019,0.5862068965517241,-0.25588158695643304
swap_net_percentile_156w,all,range,4W,80-90 percentile,39,0.0021907467731698002,-0.004970089118637722,0.41025641025641024,-0.07851149906442356
swap_net_percentile_156w,all,range,4W,90-100 percentile,29,0.03263252949745967,0.03161179015373006,0.7931034482758621,-0.05864272400501491
swap_net_percentile_156w,all,range,8W,0-10 percentile,22,-0.01734678862616267,-0.02019964676752195,0.22727272727272727,-0.08584452154038369
swap_net_percentile_156w,all,range,8W,10-20 percentile,15,0.006403089489572999,-0.006125371979409322,0.3333333333333333,-0.08584452154038369
swap_net_percentile_156w,all,range,8W,20-30 percentile,15,-0.005001053971551173,-0.004600292356838009,0.4666666666666667,-0.08584452154038369
swap_net_percentile_156w,all,range,8W,30-40 percentile,22,0.04374864998532967,0.013210137718455028,0.5909090909090909,-0.1047299631925046
swap_net_percentile_156w,all,range,8W,40-50 percentile,19,0.00728504095580142,-0.02789901148065188,0.3157894736842105,-0.061958076042574084
swap_net_percentile_156w,all,range,8W,50-60 percentile,34,0.013997944740712505,-0.0070459168962346275,0.4117647058823529,-0.2823620794284999
swap_net_percentile_156w,all,range,8W,60-70 percentile,33,-0.013126471148587587,-0.005411824222302797,0.45454545454545453,-0.28133221306597567
swap_net_percentile_156w,all,range,8W,70-80 percentile,29,0.0032066532485696053,0.005110232140394411,0.5517241379310345,-0.25588158695643304
swap_net_percentile_156w,all,range,8W,80-90 percentile,39,0.014305816320546491,0.026159654800431476,0.5641025641025641,-0.07851149906442356
swap_net_percentile_156w,all,range,8W,90-100 percentile,29,0.03226898370003141,0.03107775499842691,0.6896551724137931,-0.07851149906442356
oi_percentile_156w,all,range,1W,0-10 percentile,53,0.003169244973321021,0.005878030931883327,0.5849056603773585,-0.1047299631925046
oi_percentile_156w,all,range,1W,10-20 percentile,23,0.011008653841458322,0.009767317907058537,0.7391304347826086,-0.02774989747592571
oi_percentile_156w,all,range,1W,20-30 percentile,29,-0.012363381952884276,-0.000738762659609371,0.41379310344827586,-0.16883355585419824
oi_percentile_156w,all,range,1W,30-40 percentile,30,0.0014006288515955867,0.0009542600729438577,0.5666666666666667,-0.022635107641821528
oi_percentile_156w,all,range,1W,40-50 percentile,26,0.0017738812785217896,0.000798206773416521,0.5,-0.041406913531674694
oi_percentile_156w,all,range,1W,50-60 percentile,23,0.0057803974547732066,0.00581201541261156,0.6086956521739131,-0.020163463548117377
oi_percentile_156w,all,range,1W,60-70 percentile,26,0.005226937737925823,-0.003203680368865147,0.4230769230769231,-0.04421683998642567
oi_percentile_156w,all,range,1W,70-80 percentile,27,0.0038688585107171,-0.006337135384007708,0.37037037037037035,-0.03250731220735248
oi_percentile_156w,all,range,1W,80-90 percentile,24,-0.0039523790831979405,-0.00536066136408514,0.4166666666666667,-0.04488560221607396
oi_percentile_156w,all,range,1W,90-100 percentile,3,-0.033803587537168646,-0.025996392313842986,0.0,-0.06590677167977244
oi_percentile_156w,all,range,2W,0-10 percentile,52,0.006828254677624217,0.007340404387988109,0.6346153846153846,-0.1047299631925046
oi_percentile_156w,all,range,2W,10-20 percentile,23,0.014283970632237684,0.01118722967432717,0.6086956521739131,-0.06468940995295891
oi_percentile_156w,all,range,2W,20-30 percentile,29,-0.0019319472586171516,-0.004151874011075973,0.41379310344827586,-0.25588158695643304
oi_percentile_156w,all,range,2W,30-40 percentile,30,-0.008478688470334835,-0.007797345090379104,0.3333333333333333,-0.16883355585419824
oi_percentile_156w,all,range,2W,40-50 percentile,26,0.002939218051531369,-0.0025000803771455526,0.46153846153846156,-0.05842533069467437
oi_percentile_156w,all,range,2W,50-60 percentile,23,0.006650260039844041,-0.0009344241999692526,0.4782608695652174,-0.02828299439993287
oi_percentile_156w,all,range,2W,60-70 percentile,26,0.005805278928514867,-0.004337163315215498,0.4230769230769231,-0.053981108705085545
oi_percentile_156w,all,range,2W,70-80 percentile,27,0.00173373429692617,-0.0044052673072989545,0.48148148148148145,-0.04488560221607396
oi_percentile_156w,all,range,2W,80-90 percentile,24,-0.00963834604964385,-0.004638922678179946,0.4166666666666667,-0.06789498682903139
oi_percentile_156w,all,range,2W,90-100 percentile,3,0.029061794328749408,-0.038652807481064366,0.3333333333333333,-0.07478775516633063
oi_percentile_156w,all,range,4W,0-10 percentile,52,0.012303883262583852,0.01097342529545231,0.5769230769230769,-0.1047299631925046
oi_percentile_156w,all,range,4W,10-20 percentile,23,0.030507241174493403,0.02289886412657327,0.6956521739130435,-0.197261432431302
oi_percentile_156w,all,range,4W,20-30 percentile,29,-0.002978200813231321,-0.019416916867337486,0.3448275862068966,-0.27100135864032315
oi_percentile_156w,all,range,4W,30-40 percentile,29,-0.01402297210620744,-0.0075523435346609435,0.3448275862068966,-0.25588158695643304
oi_percentile_156w,all,range,4W,40-50 percentile,26,-0.002766551593351754,-0.012068745746711629,0.38461538461538464,-0.06969552972877224
oi_percentile_156w,all,range,4W,50-60 percentile,22,0.00795205409906023,-0.0019373026802169124,0.45454545454545453,-0.03583231582221513
oi_percentile_156w,all,range,4W,60-70 percentile,26,0.01958638592248256,0.0004301437999491009,0.5384615384615384,-0.07478775516633063
oi_percentile_156w,all,range,4W,70-80 percentile,27,0.0037567306319839203,-0.0016564650344974563,0.4444444444444444,-0.07919950847408708
oi_percentile_156w,all,range,4W,80-90 percentile,24,-0.017392805779214152,-0.01612904810113225,0.20833333333333334,-0.08407523394841954
oi_percentile_156w,all,range,4W,90-100 percentile,3,0.072395292269348,0.08527596489212774,0.6666666666666666,-0.07478775516633063
oi_percentile_156w,all,range,8W,0-10 percentile,52,0.016305521650866347,0.020419492112056514,0.6346153846153846,-0.1047299631925046
oi_percentile_156w,all,range,8W,10-20 percentile,23,0.035789455111368815,0.012623274161735809,0.5217391304347826,-0.2823620794284999
oi_percentile_156w,all,range,8W,20-30 percentile,29,-0.010725700981530499,-0.010691697870464756,0.3793103448275862,-0.28133221306597567
oi_percentile_156w,all,range,8W,30-40 percentile,28,-0.015834338108911005,-0.0171150770809112,0.32142857142857145,-0.25588158695643304
oi_percentile_156w,all,range,8W,40-50 percentile,26,-0.010597181460627892,-0.012640581110760885,0.38461538461538464,-0.08584452154038369
oi_percentile_156w,all,range,8W,50-60 percentile,20,0.0057371120747105875,-0.0006570345179174875,0.5,-0.07645919824511527
oi_percentile_156w,all,range,8W,60-70 percentile,25,0.056314014581672095,0.021171581557667185,0.64,-0.07478775516633063
oi_percentile_156w,all,range,8W,70-80 percentile,27,0.00015738757288871237,-0.00320113252526244,0.4444444444444444,-0.08584452154038369
oi_percentile_156w,all,range,8W,80-90 percentile,24,-0.006377185312497212,-0.008670548275243883,0.2916666666666667,-0.08407523394841954
oi_percentile_156w,all,range,8W,90-100 percentile,3,0.11828781306780482,0.10250254592126362,1.0,-0.07478775516633063
